taxi_id,pickup_time,pickup_lon,pickup_lat,dropoff_time,dropoff_lon,dropoff_lat,计算时长,计算距离,score,cluster
001b39130fe7026275eab2ce9ac2193f,1488361874,4007813,11658740,1488366688,3989624,11634098,4814,28.844946345642164,8.287861456687157,2.0
001ee4b29236f98379733f55018db864,1488361017,4004133,11643546,1488364717,3986204,11657146,3700,17.545317725955474,0.017712769656866,2.0
005b1c339af5d38f96d802798134f79e,1488332901,3989338,11667774,1488341380,3989447,11667676,8479,0.12180205146051946,9.504218515463776,2.0
00a62b69a6b174e6327894a87f7105b9,1488362904,3999061,11649523,1488367875,3993606,11651112,4971,3.232434275130208,0.0161236773812828,2.0
00d8adf014b58871e1783a05dca79d31,1488319817,3971015,11638449,1488324700,3989081,11631541,4883,11.7687585545566,0.0166882360062933,2.0
00f7f1139fa1c197513717d380962386,1488333560,3974554,11633691,1488339436,4005350,11661125,5876,34.11156596883127,12.1889562649863,2.0
010a60f2fed9e8dff657eb23d77dd4d9,1488353197,4004049,11632600,1488358657,3999732,11636627,5460,4.958748107256515,0.0149188451462664,2.0
0123ae24f93e6b2cfdaa21eda5f14d31,1488311964,4016734,11670842,1488330636,4016740,11670841,18672,0.0031981248846536512,25.91455718675492,3.0
016b36c111e7188ed2105f5504588590,1488311965,4002329,11632975,1488340569,4002339,11632990,28604,0.017393125115867845,28.607031773023785,3.0
01ad95b16411eb69f9a74cc69ef43938,1488322012,4007850,11658682,1488326036,3988515,11639225,4024,23.665157062690906,4.827164535631255,2.0
025185cd7d1bc6bd5a14578ff91ac5e6,1488354985,4007849,11658690,1488360465,3986646,11625112,5480,38.782602299168154,10.813567978812266,2.0
025f7e2789f30d7bf2a06fe939fefacf,1488347694,3978533,11653790,1488368194,3981713,11647807,20500,6.8374225218331635,20.016431533514773,3.0
037ebabbf7a147e4260a7871e539f34b,1488363435,3989644,11636880,1488369209,4006777,11642718,5774,10.671635390417157,2.983396894691261,2.0
03d58f7bc7ebf69406504669080d66e4,1488363925,3995017,11634965,1488364045,3995289,11634932,120,0.1391658953089379,23.3692519388796,2.0
041f2a3ccb87185179ceb4c4e24b27c7,1488311958,3994836,11637023,1488319058,3994801,11636985,7100,0.04565324383152546,11.362563077540306,2.0
045763f7f6b2fa629dd7779a4dbe3c59,1488359867,3998335,11641794,1488359987,3998449,11641788,120,0.05679167578189928,15.451000074255138,2.0
04702ff576b5ab93d3167a30514dde70,1488312682,3984183,11640593,1488344939,3984237,11640582,32257,0.029371728332869815,31.8181526631326,3.0
0498d95283cab743273bbb7d03fc2909,1488322003,3994952,11654496,1488348575,3996202,11645034,26572,10.539523820879177,25.867008195306383,3.0
049d4dfe9e7d2dfe323550cce2bda434,1488331006,3975342,11655070,1488335642,3989495,11631474,4636,27.15667143421254,3.120599995148648,2.0
04bb59a3d942fef76cf27247d51b8178,1488357163,3985353,11676923,1488361262,3987862,11668055,4099,9.940261460158714,0.0148528406735329,2.0
04ccd6e87ee509f59b1a5c7881cf49d5,1488311977,3991931,11648693,1488325558,3991473,11644409,13581,4.768994408550144,13.455815346624489,3.0
04d4052f30f622fa894daef790fa30c0,1488352264,3984852,11645057,1488358017,4003208,11631283,5753,17.799895319456795,7.452319482762219,2.0
04e5844f0bc6371c8e1b1ea9a2707c11,1488350472,3989968,11643191,1488356590,3994436,11631108,6118,13.615711400527992,0.0259145120853196,2.0
04fe9791b153f7ba68b4dbccdaa91e09,1488335016,3986282,11636904,1488341862,4015990,11683711,6846,54.108233117874384,15.262180740567745,0.0
05018f0942c251a07538aad7d47280e5,1488328825,4006807,11630975,1488333528,4005325,11660906,4703,33.2898516069545,3.12317943683248,2.0
050793202f17fedc8c04564f4e68094c,1488358150,3999900,11647935,1488363514,3989503,11631472,5364,19.01389873097627,0.0166509415663289,2.0
05ccb69e391676f613316aaf8d0d14f7,1488331029,3987429,11662945,1488336762,3998324,11632727,5733,34.03225120780825,8.52050616997617,2.0
05cec0b47f300196c4406558c5193e42,1488370627,3995954,11637356,1488376279,4004281,11641669,5652,6.320098617054775,0.0281746160198644,2.0
05d6627da2c8bcd257182f7617aadad1,1488337753,3993589,11612583,1488343017,3991322,11644922,5264,35.97665242791414,8.077726889339072,2.0
06402612ea1ecd77f9fc6ba9f297f149,1488335363,3983247,11628650,1488339912,4007936,11658202,4549,35.059306170590574,10.733601894657744,2.0
0645127a361432e23187092be754c9e3,1488375903,4008303,11631599,1488380483,4008329,11631779,4580,0.20056083554500023,4.602819515696768,2.0
065241d17baa27ff0032469fae61d3e5,1488359917,4007814,11658651,1488365209,4003175,11630592,5292,31.284644310789034,4.636540496089443,2.0
0675da3a9d5777ef882aaf59b61decdb,1488338959,3994679,11633602,1488343038,3987959,11630284,4079,4.958648974396847,0.0176464512775801,2.0
0683a34c1e235013615e7e7ca65f9335,1488311943,4058678,11607579,1488335109,4058536,11607734,23166,0.18580255138885826,22.99785449618065,3.0
06abed8247fb03cbe57ba5a6897e0134,1488333343,3984215,11636836,1488339673,3989040,11631520,6330,6.372508681198162,0.0306051003026945,2.0
06ac92ec969e5fe88c60348aa9258486,1488359006,4007932,11658292,1488364768,3991987,11634992,5762,27.086590884292455,8.093832814471051,2.0
06cb054c3bfcef6861da4beddd8db33d,1488358609,4005216,11661126,1488364310,4007600,11642144,5701,21.14017461462502,2.959371830860292,2.0
07d008cfcb0fe81bdab5a3e63f92068e,1488346483,3994277,11628225,1488350948,3976741,11653301,4465,29.20073200471696,10.819099277212947,2.0
07da325d610d00e97bc67583dfb77da5,1488358097,3988192,11634695,1488364470,4005340,11631087,6373,9.360331333783538,3.064579343895413,2.0
07e813457765a2a5590cb6fb4ada2b68,1488331892,3988017,11634242,1488356153,3983306,11628626,24261,6.662489807872342,23.61715168947168,3.0
0877f90d5b4ee18245b89e6f4aac329e,1488369251,3994187,11636954,1488374504,4010372,11668343,5253,35.8164614637441,9.34268705188668,2.0
087deac74002b3fde94993c4f79568fd,1488311950,4001115,11650378,1488326616,4001117,11650395,14666,0.01892917144227658,20.60442709898106,3.0
08d58c7b5a8efd1ce654127fdd4980df,1488347289,3988372,11639207,1488347409,3988224,11638893,120,0.35673221135100663,14.866038094304882,2.0
08d84c7d3fe986c52c01d09cfb668af7,1488359259,4005042,11661045,1488365023,3994927,11626605,5764,38.62154688753189,9.319794349701102,2.0
09321fa5c7544e8287babda43fb8ddf7,1488322072,3995909,11643517,1488370652,3995115,11637264,48580,6.964094894358964,46.93255203390008,1.0
09454b2c0f7caa34dbcede2dc5d4ad55,1488340875,3985297,11638047,1488344976,4005360,11661082,4101,27.479432257090163,11.048012667126637,2.0
096da6b4faf183f502935961b81231bc,1488351369,3998427,11641784,1488376118,3992009,11653012,24749,12.88392628650211,24.241415075738217,3.0
09ed8b57d129ef6485a1a50291301e1e,1488352384,3991863,11649586,1488357525,3989646,11633497,5141,17.923735124277776,0.0147394740246623,2.0
0a07545573aafa27df652de2020c358c,1488324964,3989768,11636892,1488355006,3989807,11636465,30042,0.47519279117760604,29.4408129916369,3.0
0a475014517cf253c9946e9334e4cf4e,1488339950,4003596,11636707,1488344170,4003397,11636548,4220,0.20227569535238712,0.0193437360831492,2.0
0ada26ea56d7104cb0689283fe628200,1488362356,4005139,11660625,1488367933,3988967,11622075,5577,43.60563030976178,10.949600473072095,2.0
0ae8d5725a26e4ad4d60b01573e1d464,1488311968,3996841,11642485,1488344498,3996834,11642498,32530,0.014864574203030579,32.41117833280458,3.0
0bac59691182b07a1e19ea870f89872c,1488306251,4001263,11650334,1488315551,4001256,11650333,9300,0.003647093558401495,14.306463485243304,3.0
0bf9d7fe935202dca60f249c9916acc5,1488339753,3996709,11637648,1488361062,3996593,11632523,21309,5.699027578642372,20.75653465971646,3.0
0c1baa34965a906827d904420df122d9,1488330406,3989278,11657881,1488334718,3999173,11632687,4312,28.439963802030007,4.47213788488676,2.0
0c2501ce96b1ca8aad97c3d4a0da45b0,1488350008,3994106,11624036,1488354861,3991012,11636081,4853,13.479896233267915,0.0279976122137476,2.0
0c2b18ef9911207b3e32a503bbf9458d,1488358155,3989197,11646308,1488362724,4000058,11628016,4569,21.03529065062201,0.0128503897597868,2.0
0c5cb0630c7264782bebbd771eab76ad,1488311952,3989944,11638876,1488351266,3989978,11638865,39314,0.020783644169262414,38.63767206032215,1.0
0c680b3c04ab53e91e81a7c2d1acd721,1488311957,3996840,11674488,1488324668,3996843,11674485,12711,0.0036580678924094607,18.67319091194132,3.0
0c7df4d164b27c1108040723af9a6355,1488337969,4046144,11596882,1488355544,4046026,11597131,17575,0.28277426149112633,17.700581447857008,3.0
0cb377ecc24e0ba2c4955c6bf351979b,1488365516,4007682,11658219,1488375219,4036473,11684792,9703,32.86640763021605,13.597319845216273,3.0
0d03f40fe95cc836488bde6341963ff5,1488315410,4036828,11684666,1488334629,4036844,11684645,19219,0.02469453592837983,26.137794945726217,3.0
0d508a54f197ef7f5a933a237511b613,1488332142,3983365,11633226,1488338080,4005351,11660903,5938,32.6476757530726,10.086707299555949,2.0
0d51c26c48e83af4c6ce6b9673dc5d15,1488311965,4043216,11601633,1488324656,4043208,11601660,12691,0.030275120269271143,18.02218146451129,3.0
0d744c02181538ec10a12b602c150122,1488318831,3991182,11666077,1488323817,3989628,11631288,4986,38.69127856584708,8.522118825493324,2.0
0d94ae5ec6b0f43b41da7c2c857316e5,1488329707,3988867,11633986,1488333832,4007794,11658678,4125,29.013811379185572,11.067499231627506,2.0
0db2e7e0462223f72bad50ad1af5cadd,1488312062,3962460,11665875,1488323302,3962453,11665886,11240,0.012720243843186757,16.456446438303995,3.0
0e27b914627324f717dd9274e1ddf42b,1488360831,3997612,11630034,1488365148,4005329,11661014,4317,34.659643455230835,7.712893993669185,2.0
0e5ba852c64a049d293a89b5f2b9e04c,1488326071,3993215,11614462,1488330734,3992222,11630471,4663,17.80788134450393,0.0220191089924873,2.0
0f0060b4624e1b64e8d17fa010db5f16,1488312062,4003791,11652581,1488336119,4003797,11652545,24057,0.04014090949012445,24.14936810274402,3.0
0f558273e569f29c7ccdce5081f61426,1488358902,3995730,11626904,1488364353,4003943,11626249,5451,4.106531235674278,0.0308279458750939,2.0
0f64ef85a3fa5a6ca9e4a73041e3caac,1488358047,3995694,11630246,1488361805,3981056,11650157,3758,23.293010243905197,0.0135018249000599,2.0
0f70a5fed6702a2d2299689fee77ef35,1488297873,3963231,11615885,1488314348,3963230,11615888,16475,0.0033716749480151324,17.665324254226846,3.0
107158a31b64b44a8243d6f228c1840d,1488358916,4004985,11661088,1488363844,3983238,11629861,4928,36.35549463875133,10.360552330148066,2.0
10c849a5f3e53d8ee8dbd49bd256a394,1488322460,3991061,11641722,1488326334,4007884,11658661,3874,20.60206850154078,0.0162622277581035,2.0
10ea7ed5bccdbe81af56c6a85d896359,1488225753,4000905,11645232,1488297334,3993400,11643363,71581,4.2578090801523345,69.09846674239466,1.0
113d5fb6a28991540243f7b0ce15804c,1488320610,4005322,11661166,1488333580,3991185,11645265,12970,19.024429908649488,13.533494174467318,2.0
117b652ac483d75efd1a96e174ecadbb,1488326351,3995731,11641877,1488331151,3984531,11622166,4800,22.60250572891104,0.013357612490537,2.0
117ef2ea3ea33f7adf4bd47c82fe12dc,1488338103,4002202,11643346,1488356650,3990389,11636815,18547,9.319433344274605,18.43268392653718,3.0
11fea5b8df9d0a87fddb4e45154704f0,1488326699,3975734,11620843,1488330582,3983886,11636484,3883,17.849276141178695,0.012699747969249,2.0
12962155c472be72e866127e6c8d8c79,1488328393,3997141,11654909,1488333831,3993912,11649524,5438,6.198782696245737,0.0145604119151501,2.0
12a430992149a08a1a4ec82d14a66fca,1488305919,3996509,11651410,1488309192,3983713,11627787,3273,27.01847666594171,8.900177082976144,2.0
12c81a992c65d80f7e3cdb061f928907,1488349023,4007669,11658738,1488357299,3989944,11650452,8276,12.74669150074008,9.214549749954626,2.0
12c9ff5d08437a45a2e322ac4cc608cd,1488311951,3994738,11644218,1488337146,3994747,11644222,25195,0.006296155097805965,25.488589711085123,3.0
12d91ee03b3eefd87dda7dab4012e157,1488362340,3991079,11645143,1488367389,4000647,11631874,5049,15.49349108439224,0.0072162030779626,2.0
12e89aedd4bd97391ae8b188a12f14e1,1488349534,4004973,11661078,1488354903,3991298,11638521,5369,25.98356344890417,3.1149163512570657,2.0
1312ada5e7fd7b9dbcd071820f7d3adb,1488360567,3989508,11634306,1488365704,4005212,11660861,5137,30.536789723113596,8.256321271891556,2.0
13273f86b1e02e86582af97b0ce2831b,1488352317,3997920,11649662,1488356586,3976122,11634378,4269,20.1281621157045,7.63494628028187,2.0
136c977ff4d4c4b46092240556375785,1488360302,3997805,11648690,1488364481,3989151,11640134,4179,10.434397381044507,0.0126077578119651,2.0
137164c131920070b092b4ddb6cf6563,1488311964,4014395,11660513,1488319761,4014436,11660530,7797,0.027824143386687008,12.132456840265617,2.0
138ea85b43c42ef24df9c832c5a4b32b,1488358994,3991351,11644821,1488364230,3995670,11627293,5236,19.606550333177466,0.0115892584476608,2.0
13a7bed429b3440029bc2adbba91e7bc,1488333448,3990556,11661494,1488338929,3991396,11629608,5481,35.45805596690919,8.06157117377759,2.0
13b432a460378decc9e6e6634e5903a9,1488331047,3984580,11656188,1488335693,3990583,11644003,4646,13.872616282244737,0.0158200468606697,2.0
13fda792823c650d60aad413abb0863d,1488311943,4014792,11638136,1488329996,4014805,11638138,18053,0.006797240941122861,18.628940638869235,3.0
143c0d179ce71608d20e27eb3095daf4,1488348885,3983311,11665204,1488349091,3983237,11662009,206,3.5528694268829697,10.730126820904056,2.0
14430a8bca555f1a9245486b70c35594,1488358697,3995503,11643340,1488365290,3985602,11640346,6593,5.922597561378562,0.0349369204074318,2.0
1456fc9ba787553af6c0a8a72dd7c337,1488359170,3993093,11635178,1488380765,3999772,11633386,21595,3.851111619880601,21.084502530526915,3.0
14e082af8a8e03b3135ef29effdf7e0d,1488323689,4006931,11643224,1488328362,3984591,11626348,4673,21.7642388614691,8.10852650873516,2.0
14fb0cc62117c5c42a6927ac697f1d08,1488339442,3988839,11634813,1488342795,3988799,11634529,3353,0.3164099188682359,0.0083614337447519,2.0
154af3e3ff62a94cd679ec2aa2020455,1488345874,3991401,11640642,1488350066,3990727,11644871,4192,4.714248632468344,0.0214380766457906,2.0
156d9c44899f00caf1c842493e212f8c,1488343043,3970787,11678638,1488346584,3984945,11636798,3541,47.05407493901897,11.653815594554668,2.0
157d617a262b79a2025f9b22f49d8b8c,1488334030,3976545,11655124,1488365374,3999377,11640527,31344,19.788341228711747,31.53273357233866,3.0
15c44972a17ffaf3e497ca79a7b02d2a,1488332388,4009433,11675024,1488333646,4000652,11634582,1258,45.18069490410628,19.22652467300977,2.0
15cd91454bd858baa0f9a9e6a75bc94f,1488360792,3998775,11641810,1488366236,3980061,11633601,5444,12.991889786399227,3.007936310438467,2.0
15f0963b654e68bb4a9b81138c16c513,1488311955,3988542,11630844,1488335404,3990782,11630364,23449,1.2260901973164295,22.85765680175225,3.0
15f1272d59d1f8ba921226d6b9074363,1488311939,3995280,11642150,1488323878,3995077,11641720,11939,0.4885724966952101,12.394987430216716,3.0
162b8773d1a625867ef84fd08835ab56,1488356288,3983208,11661687,1488362795,4007116,11635351,6507,31.59313685382978,10.561561246381885,2.0
1636d1c710ae53db061734010c2e68f9,1488311998,4015306,11710151,1488326067,4015272,11710141,14069,0.020500869512437243,19.615022149883668,3.0
16690771d8a5969d8a872c913ee30cea,1488330189,3986108,11622780,1488358389,4005995,11658351,28200,40.757345084678526,29.55546069912248,3.0
16d0cdbc3a8fdbb14614870fd7e524a0,1488311937,4000964,11650517,1488321088,4000963,11650534,9151,0.018909650000227134,13.93513705381771,3.0
173dc176d27981bc7cab602dc78c54a2,1488349829,3994679,11644451,1488354890,3986489,11637309,5061,8.914846239205207,0.021085843854278,2.0
176bf0dd103e2527a1cfa3192bc7c427,1488361150,3985445,11643889,1488367099,4002668,11630712,5949,16.942760977639185,3.099303720227406,2.0
17e248aeefb8a3ad474dcc5860147f93,1488313657,3992391,11660828,1488340526,3992381,11660822,26869,0.00832554895718863,27.04172260264599,3.0
18058dfa631503b3c95831e2524c946d,1488346365,3978990,11633794,1488352184,4007936,11658262,5819,30.755591819985177,11.289700010558851,2.0
1862a7c9212d2a3cbb7b330b048db192,1488360383,4005274,11660937,1488364884,3993500,11630241,4501,34.627142289950896,8.216483468501568,2.0
1869c542d04e108f74a960b4bba80b7d,1488308712,3994955,11645580,1488319738,3995026,11645583,11026,0.03532994349236641,15.765290571340978,3.0
189086cbda263e4c4708eb2d6d148d45,1488360383,3991273,11635144,1488366444,3991644,11644593,6061,10.508409466458657,0.0192470777954548,2.0
189f1cef4f4ea0605cc3b527800504e7,1488355966,4005959,11617290,1488361407,3995025,11646249,5441,32.648957372426715,8.117657317800159,2.0
18b2c389a4291afcc6f71105d9c01ce7,1488333384,4004984,11660885,1488342906,3988392,11636846,9522,27.96807659774361,11.22286821452198,2.0
18ccc4203069180f72ccc5613d6d8e6c,1488327836,3994819,11664753,1488334533,3990427,11635162,6697,32.97576396443528,8.59133975733397,2.0
18fb4030280f4c6009b6c5c42ad3d569,1488298227,4005239,11660746,1488300945,4007204,11658427,2718,2.7579183831428162,0.0126356188163057,2.0
19118432d0df3d8eb2f2ec543c63d770,1488365794,4030777,11662818,1488370063,4032033,11665744,4269,3.313291186218044,0.0198371279896364,2.0
1916a090a1f998a606ae2c2a86c8b450,1488364461,3993589,11644424,1488369982,3987016,11646871,5521,4.2434040325799005,0.0281464820732827,2.0
19170715d953841bdd94f09c1218f052,1488345655,4002052,11662171,1488345741,4002880,11664499,86,2.621314010406664,14.81160722654852,2.0
1951c800737dcbd65ec98bd71ad982ad,1488358786,3978237,11655833,1488364758,3994198,11630182,5972,29.596323702674415,8.592424701894902,2.0
19b283012df2530c4057f2e169c2eca6,1488355423,3995612,11671334,1488360334,3994660,11646373,4911,27.75940923794121,0.0132477477215219,2.0
19fd8a931bbaa86e7f8d50b3f885afde,1488283062,3989153,11665974,1488322363,3989136,11665371,39301,0.6705590394311789,38.214189330132655,1.0
1a91c44841020cd043a4bc1d8f310024,1488359930,4007838,11658676,1488366054,3989637,11630614,6124,32.47922952022001,9.472157888750598,2.0
1ab504ef9d2c0f2e4f71c15df3253d45,1488299337,3994919,11642651,1488312150,3991719,11651246,12813,9.687903739766655,12.734231883327125,2.0
1b041561491bef9130d8d7d74629b78a,1488359532,3994379,11645686,1488365044,3993517,11638985,5512,7.463370196947398,0.0134959456807406,2.0
1b09ab1187b73792b1d8c475ad30d381,1488362092,4007805,11658714,1488367541,3987842,11630930,5449,32.43774871159032,9.475026061152583,2.0
1b2ba506ae00c628c7396dc6090dcbde,1488370129,4001490,11657900,1488374578,4002357,11672339,4449,16.061257982086325,0.0124506907851564,2.0
1b6541c899cd9dd49d98a7c4c5ba55b2,1488311995,4000492,11649955,1488321358,4000504,11649663,9363,0.3247437609515429,10.181518147933874,3.0
1b6fa60b5304cd1bd5898b4ef3543b1b,1488350185,3991775,11630381,1488356060,3994739,11639655,5875,10.41546010297097,0.0027700214844339,2.0
1bbf73257007506668563a813348517e,1488349160,3998214,11637371,1488356179,3998434,11637403,7019,0.11434778099699898,8.210039920423274,2.0
1c0f9665d1ada5f609e72a2098e8df0f,1488361298,4000739,11646914,1488365875,3987198,11641361,4577,9.114686580642804,0.0146289924794807,2.0
1c1809704ea03427ae8f4c8f0dbab0b5,1488333960,3988239,11635277,1488338076,4005352,11661019,4116,29.854933962584735,8.073162745502955,2.0
1c2c370a117832d0ad74d431eab9d4e2,1488360743,4007927,11658282,1488365792,3987018,11645048,5049,18.008091751395874,7.484443579207542,2.0
1ce5f50da0d8107d81cb3f6b19cde584,1488334513,3992040,11634691,1488338950,3992102,11634840,4437,0.16848201987882105,4.573286159742465,2.0
1d1b0f8c2c926830b266dbdf6e9bc3ba,1488354319,3990348,11642148,1488359547,4005025,11626633,5228,18.710326878567408,2.9281581729348694,2.0
1df3072c0ce583fec60d0a43133b3966,1488360901,3991218,11645106,1488366875,3987971,11625883,5974,21.435009437797824,2.932811695026983,2.0
1df5823f2749e608beaf08a0becc36ff,1488312126,4037589,11684786,1488339402,4037607,11685018,27276,0.25813056066519685,26.89853514591437,3.0
1e1461037d121478fa9f9a2097f26b1e,1488327583,3975771,11648328,1488333586,3991310,11635121,6003,16.575852002543456,3.05181112621784,2.0
1e8a26816e08cf321f8aff5f841d2d5f,1488324649,3990136,11659088,1488329390,3990156,11636226,4741,25.421386062936595,0.0085639079850236,2.0
1e8cb2963b2906a415f628183c46a6ea,1488373027,3992959,11643093,1488377451,3999631,11678350,4424,39.34454608231534,8.728749264407043,2.0
1ec2069a64675bb32387386607624225,1488343437,3990716,11631555,1488358035,3992658,11631343,14598,0.9858583466231549,14.52851508016849,3.0
1ee22c72936a3480f8bef498f4ca40e5,1488327705,3998331,11629955,1488333846,3998166,11629951,6141,0.0814112344947985,7.567615878167823,2.0
1f0ce02c405514f5a06dd0da9863a7b8,1488328201,3990088,11619696,1488332436,3992087,11635205,4235,17.27326935893338,0.014658161684172,2.0
1f13b08152dec06c9ce3c4db0c2fdd6c,1488363063,3992986,11635044,1488363183,3992823,11634961,120,0.12243190763096481,11.09425013249643,2.0
1f3bc395dd1a7768327d69f9f5429a50,1488324492,3984453,11635862,1488329741,3987944,11636871,5249,2.056751205006555,0.0204227105155223,2.0
1f9ea948be6c405eefe1fff0b10b8ab0,1488348671,3986336,11636922,1488353325,3997379,11680658,4654,48.941744801065546,11.385713780244371,2.0
1ffd1903d029d15fb9a019aac1c6c9c1,1488336441,3974492,11675421,1488339446,3987044,11647447,3005,31.72784860737726,15.657504542298302,2.0
201bb7a92dc558ec29066056604017fa,1488374815,4005313,11661129,1488378429,3985926,11630473,3614,35.415158937249316,13.002000458326057,2.0
2020e508f866d9d03d1d1aa0ba7cea0d,1488334137,3992903,11646419,1488339014,4011130,11654302,4877,12.595073044117184,0.0091975927205956,2.0
2064320e3a07f845f9a823e7d9256b71,1488312075,4000161,11646796,1488320920,4000146,11646819,8845,0.026633349027319817,13.4367775737447,3.0
207517a6d3c3309f525423ccfb226f96,1488327550,3990061,11622977,1488327610,3990149,11622972,60,0.04360350543111244,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488329048,3992647,11620077,1488329108,3992327,11620076,60,0.15710647271881473,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488329288,3991058,11620028,1488329348,3990912,11620022,60,0.07198655580163256,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488329768,3990610,11622056,1488329828,3990605,11622250,60,0.21573214438670285,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488330789,3987385,11622278,1488330849,3987388,11622433,60,0.17235843942628074,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488331870,3990617,11624958,1488331930,3990618,11625815,60,0.9529406482877911,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488335530,3992064,11642870,1488335591,3992309,11642846,61,0.12415463691942284,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488336192,3993319,11645523,1488336252,3993254,11645515,60,0.03340530251017127,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488336973,3992613,11644904,1488337033,3992558,11644866,60,0.050273137266525506,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488337153,3992561,11644094,1488337213,3992557,11643699,60,0.4392244247422574,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488339975,3995197,11627855,1488340035,3995462,11627852,60,0.13050192914098302,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488341088,3994562,11626316,1488341148,3994558,11626579,60,0.29244928031891915,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488341808,3995373,11622735,1488341868,3995361,11622110,60,0.6949933035310967,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488350047,3990415,11626835,1488350107,3990579,11626846,60,0.08162974261979725,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488352509,3987677,11635657,1488352569,3987659,11635117,60,0.6005183363431831,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488353410,3989723,11632298,1488353470,3989879,11632283,60,0.07870670207958858,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488355271,3988835,11625873,1488355331,3989301,11625872,60,0.22925346763680393,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488357733,3998037,11635424,1488357793,3998027,11635164,60,0.2891489419449715,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488363077,3996249,11631605,1488363137,3995987,11631657,60,0.14150694936516706,12.074240458341382,2.0
207517a6d3c3309f525423ccfb226f96,1488365899,3991147,11633890,1488365960,3990966,11633873,61,0.09127485090181128,12.074240458341382,2.0
20cef15b2d314aae714895f7669f5a44,1488358458,4007833,11658690,1488364589,3992804,11627413,6131,35.56499583682197,9.507750697611831,2.0
21717da257b973e970070a5c9dda4c8b,1488365199,4004952,11660797,1488368852,3986447,11642969,3653,21.84925020273655,1.975647305613571,2.0
21bf72556bf0879cd866a831114f8b02,1488327831,3972217,11611734,1488333915,3972892,11611560,6084,0.382879063635401,3.022132103638549,2.0
2230912f3e5720b72f99d4445625f02e,1488329261,3989507,11619800,1488336856,3987484,11648618,7595,32.059695797506954,9.147780613948417,2.0
22c48260f36c3b5e43be465ded734d7a,1488225734,3998303,11630452,1488297233,3999610,11629751,71499,1.0110639534496786,68.9130473302558,1.0
22c927f876f274b12d05ab807cbc846f,1488362864,4007919,11658852,1488369022,3986917,11628826,6158,34.968921640741755,10.36025724899008,2.0
22cb975e8ce9a7781adcd44e1e34fffb,1488311983,4000928,11649147,1488325826,4000953,11649125,13843,0.02742612314950825,19.36787178533077,3.0
23153ad2c7364b6779560d2104982c61,1488351022,3999916,11647853,1488359888,4008212,11625789,8866,24.87378386253245,9.751951204364056,2.0
231f12ecf397cf485bd6f38cc142af02,1488334069,4007760,11637185,1488338775,3992872,11652982,4706,19.050465073464366,0.0080497593293983,2.0
233c59408463a8c5c2b4cd242de07137,1488320713,3995218,11635526,1488323840,4007882,11658668,3127,26.487195214497387,8.773196871100863,2.0
23bcb6036ee4a7e3189c93cf4790623f,1488362764,4007854,11658675,1488368059,3975291,11632023,5295,33.74072935480208,12.46377873905341,2.0
23ce4ff3b8d378f088149d270f1d7823,1488345401,4005217,11660661,1488349327,3991726,11635288,3926,28.995518179420486,4.706963866634805,2.0
23d68ffab1cf4a3500509107ec13a95c,1488373872,3990793,11647186,1488379073,3988333,11664052,5201,18.793966240739305,0.0112454110293339,2.0
23de4eb9356824a7a6e0bd8e5fa5bc5a,1488358101,3991245,11619696,1488362724,4005297,11660941,4623,46.385669759204376,11.12658125068462,2.0
23f471dbfc9d93489c10de1a785a4fdc,1488360400,4000632,11634358,1488364626,3986091,11642049,4226,11.169446065344662,0.012552673524006,2.0
24e3aef349f1b816257ed979a3bf2b2e,1488312329,3974560,11614718,1488341156,3974570,11614711,28827,0.009197622336732904,28.899050547180376,3.0
25094c443fe9bd360893ff9436a7cb3e,1488323551,3999700,11639739,1488328307,3995487,11645218,4756,6.439195688817292,0.0254633109273577,2.0
25295bbc21d481f82be55509e35447f1,1488351273,4004981,11660788,1488357530,3996973,11635954,6257,27.898187758340036,7.744202622210132,2.0
252ac9c39a6ec136c651f3cab7c0bc8e,1488358645,3994075,11635772,1488367001,4000015,11636558,8356,3.060301147314659,8.494691090192774,2.0
255dcb128bcbb8b92428ce566c6376f1,1488325858,4005357,11629758,1488325918,4005292,11629790,60,0.04786920478227013,21.453015871732845,2.0
